Ax Value,Column Header,Cell Value
3hhwwtwe,ad7d2949,6-10 hours
21zhoz6t,ad7d2949,6-10 hours
r08dujg0,ad7d2949,11-20 hours
ynf0h9eh,ad7d2949,More than 20 hours
vbz1hb8u,ad7d2949,More than 20 hours
mehulcp5,ad7d2949,6-10 hours
sg0rp6pl,ad7d2949,More than 20 hours
8q9evj8c,ad7d2949,6-10 hours
lvtq5pbf,ad7d2949,11-20 hours
jp0ans6v,ad7d2949,11-20 hours
du2khh9d,ad7d2949,More than 20 hours
5eeflk53,ad7d2949,6-10 hours
ohz2be8s,ad7d2949,6-10 hours
x1f8fub6,ad7d2949,6-10 hours
5omyqtbm,ad7d2949,6-10 hours
3d0hq8nh,ad7d2949,More than 20 hours
h2rnk37b,ad7d2949,Less than 5 hours
angppw95,ad7d2949,Less than 5 hours
m076eted,ad7d2949,More than 20 hours
4p1lk2pn,ad7d2949,More than 20 hours
w59k42wr,ad7d2949,More than 20 hours
sx6gkzbb,ad7d2949,6-10 hours
a5e7uhoi,ad7d2949,Less than 5 hours
bl7bmhwh,ad7d2949,More than 20 hours
ag0zpahu,ceaf7723,Sometimes
i6nctqoo,ceaf7723,Usually
gyur9wcn,ceaf7723,Sometimes
wdc4tvk9,ceaf7723,Sometimes
mc6wiotv,ceaf7723,Sometimes
c2arc7of,ceaf7723,Sometimes
kdh7zxyn,ceaf7723,Sometimes
ow9325k2,ceaf7723,Sometimes
xvyy2pzk,ceaf7723,Sometimes
5tyq5lbo,ceaf7723,Sometimes
1pye0vbr,ceaf7723,Sometimes
o74ftoae,ceaf7723,Sometimes
c5jdsthx,ceaf7723,Never
nydo0p8z,ceaf7723,Sometimes
i8q5rwim,ceaf7723,Sometimes
8xr6rx42,ceaf7723,Sometimes
xfvnk9o2,ceaf7723,Sometimes
8bkyzy8p,ceaf7723,Sometimes
l5p4stsm,ceaf7723,Sometimes
ku8j4vjx,ceaf7723,Sometimes
s06yp1wz,ceaf7723,Sometimes
kvbdpgpw,ceaf7723,Usually
a7d5ta4p,ceaf7723,Never
3hhwwtwe,ceaf7723,Sometimes
21zhoz6t,ceaf7723,Sometimes
r08dujg0,ceaf7723,Sometimes
ynf0h9eh,ceaf7723,Never
vbz1hb8u,ceaf7723,Sometimes
mehulcp5,ceaf7723,Sometimes
sg0rp6pl,ceaf7723,Sometimes
8q9evj8c,ceaf7723,Sometimes
lvtq5pbf,ceaf7723,Sometimes
jp0ans6v,ceaf7723,Sometimes
du2khh9d,ceaf7723,Sometimes
5eeflk53,ceaf7723,Sometimes
ohz2be8s,ceaf7723,Sometimes
x1f8fub6,ceaf7723,Sometimes
5omyqtbm,ceaf7723,Sometimes
3d0hq8nh,ceaf7723,Sometimes
h2rnk37b,ceaf7723,Sometimes
angppw95,ceaf7723,Sometimes
m076eted,ceaf7723,Sometimes
4p1lk2pn,ceaf7723,Sometimes
w59k42wr,ceaf7723,Usually
sx6gkzbb,ceaf7723,Usually
a5e7uhoi,ceaf7723,Sometimes
bl7bmhwh,ceaf7723,Usually
ag0zpahu,d7b569e2,Sometimes
i6nctqoo,d7b569e2,Usually
gyur9wcn,d7b569e2,Sometimes
wdc4tvk9,d7b569e2,Sometimes
mc6wiotv,d7b569e2,Usually
c2arc7of,d7b569e2,Sometimes
kdh7zxyn,d7b569e2,Sometimes
ow9325k2,d7b569e2,Sometimes
xvyy2pzk,d7b569e2,Usually
5tyq5lbo,d7b569e2,Sometimes
1pye0vbr,d7b569e2,Sometimes
o74ftoae,d7b569e2,Sometimes
c5jdsthx,d7b569e2,Sometimes
nydo0p8z,d7b569e2,Sometimes
i8q5rwim,d7b569e2,Sometimes
8xr6rx42,d7b569e2,Never
xfvnk9o2,d7b569e2,Never
8bkyzy8p,d7b569e2,Sometimes
l5p4stsm,d7b569e2,Sometimes
ku8j4vjx,d7b569e2,Sometimes
s06yp1wz,d7b569e2,Sometimes
kvbdpgpw,d7b569e2,Usually
a7d5ta4p,d7b569e2,Sometimes
3hhwwtwe,d7b569e2,Usually
21zhoz6t,d7b569e2,Sometimes
r08dujg0,d7b569e2,Sometimes
ynf0h9eh,d7b569e2,Sometimes
vbz1hb8u,d7b569e2,Sometimes
mehulcp5,d7b569e2,Usually
sg0rp6pl,d7b569e2,Sometimes
8q9evj8c,d7b569e2,Sometimes
lvtq5pbf,d7b569e2,Sometimes
jp0ans6v,d7b569e2,Never
du2khh9d,d7b569e2,Sometimes
5eeflk53,d7b569e2,Sometimes
ohz2be8s,d7b569e2,Sometimes
x1f8fub6,d7b569e2,Sometimes
5omyqtbm,d7b569e2,Sometimes
3d0hq8nh,d7b569e2,Sometimes
h2rnk37b,d7b569e2,Sometimes
angppw95,d7b569e2,Sometimes
m076eted,d7b569e2,Sometimes
4p1lk2pn,d7b569e2,Usually
w59k42wr,d7b569e2,Usually
sx6gkzbb,d7b569e2,Usually
a5e7uhoi,d7b569e2,Sometimes
bl7bmhwh,d7b569e2,Usually
ag0zpahu,eafe3f7e,Yes
i6nctqoo,eafe3f7e,No
gyur9wcn,eafe3f7e,Yes
wdc4tvk9,eafe3f7e,No
mc6wiotv,eafe3f7e,No
c2arc7of,eafe3f7e,Yes
kdh7zxyn,eafe3f7e,No
ow9325k2,eafe3f7e,No
xvyy2pzk,eafe3f7e,Yes
5tyq5lbo,eafe3f7e,No
1pye0vbr,eafe3f7e,Yes
o74ftoae,eafe3f7e,No
c5jdsthx,eafe3f7e,No
nydo0p8z,eafe3f7e,No
i8q5rwim,eafe3f7e,Yes
8xr6rx42,eafe3f7e,Yes
xfvnk9o2,eafe3f7e,Yes
8bkyzy8p,eafe3f7e,Yes
l5p4stsm,eafe3f7e,No
ku8j4vjx,eafe3f7e,Yes
s06yp1wz,eafe3f7e,Yes
kvbdpgpw,eafe3f7e,No
a7d5ta4p,eafe3f7e,Yes
3hhwwtwe,eafe3f7e,No
21zhoz6t,eafe3f7e,No
r08dujg0,eafe3f7e,No
ynf0h9eh,eafe3f7e,No
vbz1hb8u,eafe3f7e,Yes
mehulcp5,eafe3f7e,No
sg0rp6pl,eafe3f7e,Yes
8q9evj8c,eafe3f7e,No
lvtq5pbf,eafe3f7e,Yes
jp0ans6v,eafe3f7e,No
du2khh9d,eafe3f7e,Yes
5eeflk53,eafe3f7e,No
ohz2be8s,eafe3f7e,Yes
x1f8fub6,eafe3f7e,No
5omyqtbm,eafe3f7e,No
3d0hq8nh,eafe3f7e,No
h2rnk37b,eafe3f7e,No
angppw95,eafe3f7e,No
m076eted,eafe3f7e,Yes
4p1lk2pn,eafe3f7e,No
w59k42wr,eafe3f7e,No
sx6gkzbb,eafe3f7e,Yes
a5e7uhoi,eafe3f7e,Yes
bl7bmhwh,eafe3f7e,Yes
ag0zpahu,0df4ccef,Yes
i6nctqoo,0df4ccef,Yes
gyur9wcn,0df4ccef,No
wdc4tvk9,0df4ccef,Yes
mc6wiotv,0df4ccef,No
c2arc7of,0df4ccef,No
kdh7zxyn,0df4ccef,No
ow9325k2,0df4ccef,No
xvyy2pzk,0df4ccef,No
5tyq5lbo,0df4ccef,No
1pye0vbr,0df4ccef,Yes
o74ftoae,0df4ccef,No
c5jdsthx,0df4ccef,No
nydo0p8z,0df4ccef,No
i8q5rwim,0df4ccef,Yes
8xr6rx42,0df4ccef,No
xfvnk9o2,0df4ccef,Yes
8bkyzy8p,0df4ccef,Yes
l5p4stsm,0df4ccef,Yes
ku8j4vjx,0df4ccef,Yes
s06yp1wz,0df4ccef,No
kvbdpgpw,0df4ccef,Yes
a7d5ta4p,0df4ccef,No
3hhwwtwe,0df4ccef,Yes
21zhoz6t,0df4ccef,No
r08dujg0,0df4ccef,Yes
ynf0h9eh,0df4ccef,Yes
vbz1hb8u,0df4ccef,Yes
mehulcp5,0df4ccef,Yes
sg0rp6pl,0df4ccef,No
8q9evj8c,0df4ccef,Yes
lvtq5pbf,0df4ccef,Yes
jp0ans6v,0df4ccef,No
du2khh9d,0df4ccef,Yes
5eeflk53,0df4ccef,Yes
ohz2be8s,0df4ccef,Yes
x1f8fub6,0df4ccef,Yes
5omyqtbm,0df4ccef,No
3d0hq8nh,0df4ccef,No
h2rnk37b,0df4ccef,Yes
angppw95,0df4ccef,Yes
m076eted,0df4ccef,Yes
4p1lk2pn,0df4ccef,No
w59k42wr,0df4ccef,Yes
sx6gkzbb,0df4ccef,Yes
a5e7uhoi,0df4ccef,Yes
bl7bmhwh,0df4ccef,Yes
ag0zpahu,2577350c,Full attendance
i6nctqoo,2577350c,Full attendance
gyur9wcn,2577350c,Full attendance
wdc4tvk9,2577350c,Miss some sessions
mc6wiotv,2577350c,Full attendance
c2arc7of,2577350c,Full attendance
kdh7zxyn,2577350c,Full attendance
ow9325k2,2577350c,Full attendance
xvyy2pzk,2577350c,Full attendance
5tyq5lbo,2577350c,Full attendance
1pye0vbr,2577350c,Miss some sessions
o74ftoae,2577350c,Full attendance
c5jdsthx,2577350c,Miss some sessions
nydo0p8z,2577350c,Full attendance
i8q5rwim,2577350c,Full attendance
8xr6rx42,2577350c,Miss some sessions
xfvnk9o2,2577350c,Full attendance
8bkyzy8p,2577350c,Full attendance
l5p4stsm,2577350c,Full attendance
ku8j4vjx,2577350c,Full attendance
s06yp1wz,2577350c,Miss some sessions
kvbdpgpw,2577350c,Full attendance
a7d5ta4p,2577350c,Full attendance
3hhwwtwe,2577350c,Miss some sessions
21zhoz6t,2577350c,Full attendance
r08dujg0,2577350c,Full attendance
ynf0h9eh,2577350c,Miss some sessions
vbz1hb8u,2577350c,Full attendance
mehulcp5,2577350c,Full attendance
sg0rp6pl,2577350c,Miss some sessions
8q9evj8c,2577350c,Miss some sessions
lvtq5pbf,2577350c,Full attendance
jp0ans6v,2577350c,Full attendance
du2khh9d,2577350c,Miss some sessions
5eeflk53,2577350c,Full attendance
ohz2be8s,2577350c,Full attendance
x1f8fub6,2577350c,Miss some sessions
5omyqtbm,2577350c,Full attendance
3d0hq8nh,2577350c,Miss some sessions
h2rnk37b,2577350c,Full attendance
angppw95,2577350c,Full attendance
m076eted,2577350c,Full attendance
4p1lk2pn,2577350c,Miss some sessions
w59k42wr,2577350c,Full attendance
sx6gkzbb,2577350c,Full attendance
a5e7uhoi,2577350c,Full attendance
bl7bmhwh,2577350c,Full attendance
ag0zpahu,933f24bb,Usually
i6nctqoo,933f24bb,Usually
gyur9wcn,933f24bb,Sometimes
wdc4tvk9,933f24bb,Usually
mc6wiotv,933f24bb,Usually
c2arc7of,933f24bb,Usually
kdh7zxyn,933f24bb,Usually
ow9325k2,933f24bb,Usually
xvyy2pzk,933f24bb,Sometimes
5tyq5lbo,933f24bb,Sometimes
1pye0vbr,933f24bb,Usually
o74ftoae,933f24bb,Sometimes
c5jdsthx,933f24bb,Sometimes
nydo0p8z,933f24bb,Sometimes
i8q5rwim,933f24bb,Sometimes
8xr6rx42,933f24bb,Sometimes
xfvnk9o2,933f24bb,Sometimes
8bkyzy8p,933f24bb,Sometimes
l5p4stsm,933f24bb,Sometimes
ku8j4vjx,933f24bb,Sometimes
s06yp1wz,933f24bb,Sometimes
kvbdpgpw,933f24bb,Usually
a7d5ta4p,933f24bb,Sometimes
3hhwwtwe,933f24bb,Sometimes
21zhoz6t,933f24bb,Sometimes
r08dujg0,933f24bb,Sometimes
ynf0h9eh,933f24bb,Sometimes
vbz1hb8u,933f24bb,Usually
mehulcp5,933f24bb,Usually
sg0rp6pl,933f24bb,Usually
8q9evj8c,933f24bb,Sometimes
lvtq5pbf,933f24bb,Sometimes
jp0ans6v,933f24bb,Sometimes
du2khh9d,933f24bb,Sometimes
5eeflk53,933f24bb,Sometimes
ohz2be8s,933f24bb,Sometimes
x1f8fub6,933f24bb,Sometimes
5omyqtbm,933f24bb,Sometimes
3d0hq8nh,933f24bb,Sometimes
h2rnk37b,933f24bb,Sometimes
angppw95,933f24bb,Sometimes
m076eted,933f24bb,Sometimes
4p1lk2pn,933f24bb,Sometimes
w59k42wr,933f24bb,Sometimes
sx6gkzbb,933f24bb,Usually
a5e7uhoi,933f24bb,Usually
bl7bmhwh,933f24bb,Sometimes
ag0zpahu,aec3506a,Usually
i6nctqoo,aec3506a,Usually
gyur9wcn,aec3506a,Usually
wdc4tvk9,aec3506a,Usually
mc6wiotv,aec3506a,Usually
c2arc7of,aec3506a,Usually
kdh7zxyn,aec3506a,Usually
ow9325k2,aec3506a,Usually
xvyy2pzk,aec3506a,Usually
5tyq5lbo,aec3506a,Sometimes
1pye0vbr,aec3506a,Sometimes
o74ftoae,aec3506a,Sometimes
c5jdsthx,aec3506a,Sometimes
nydo0p8z,aec3506a,Usually
i8q5rwim,aec3506a,Usually
8xr6rx42,aec3506a,Sometimes
xfvnk9o2,aec3506a,Sometimes
8bkyzy8p,aec3506a,Usually
l5p4stsm,aec3506a,Sometimes
ku8j4vjx,aec3506a,Sometimes
s06yp1wz,aec3506a,Sometimes
kvbdpgpw,aec3506a,Usually
a7d5ta4p,aec3506a,Usually
3hhwwtwe,aec3506a,Sometimes
21zhoz6t,aec3506a,Sometimes
r08dujg0,aec3506a,Usually
ynf0h9eh,aec3506a,Usually
vbz1hb8u,aec3506a,Usually
mehulcp5,aec3506a,Usually
sg0rp6pl,aec3506a,Usually
8q9evj8c,aec3506a,Usually
lvtq5pbf,aec3506a,Sometimes
jp0ans6v,aec3506a,Sometimes
du2khh9d,aec3506a,Sometimes
5eeflk53,aec3506a,Usually
ohz2be8s,aec3506a,Sometimes
x1f8fub6,aec3506a,Usually
5omyqtbm,aec3506a,Usually
3d0hq8nh,aec3506a,Sometimes
h2rnk37b,aec3506a,Sometimes
angppw95,aec3506a,Sometimes
m076eted,aec3506a,Sometimes
4p1lk2pn,aec3506a,Sometimes
w59k42wr,aec3506a,Usually
sx6gkzbb,aec3506a,Usually
a5e7uhoi,aec3506a,Usually
bl7bmhwh,aec3506a,Usually
ag0zpahu,c071772b,Positive
i6nctqoo,c071772b,No impact
gyur9wcn,c071772b,No impact
wdc4tvk9,c071772b,Negative
mc6wiotv,c071772b,Positive
c2arc7of,c071772b,Positive
kdh7zxyn,c071772b,Positive
ow9325k2,c071772b,No impact
xvyy2pzk,c071772b,Positive
5tyq5lbo,c071772b,No impact
1pye0vbr,c071772b,Positive
o74ftoae,c071772b,Positive
c5jdsthx,c071772b,No impact
nydo0p8z,c071772b,Positive
i8q5rwim,c071772b,Positive
8xr6rx42,c071772b,Positive
xfvnk9o2,c071772b,Positive
8bkyzy8p,c071772b,Positive
l5p4stsm,c071772b,Positive
ku8j4vjx,c071772b,Positive
s06yp1wz,c071772b,Positive
kvbdpgpw,c071772b,Positive
a7d5ta4p,c071772b,Positive
3hhwwtwe,c071772b,Positive
21zhoz6t,c071772b,No impact
r08dujg0,c071772b,No impact
ynf0h9eh,c071772b,No impact
vbz1hb8u,c071772b,Positive
mehulcp5,c071772b,Positive
sg0rp6pl,c071772b,Positive
8q9evj8c,c071772b,Positive
lvtq5pbf,c071772b,Positive
jp0ans6v,c071772b,Positive
du2khh9d,c071772b,Positive
5eeflk53,c071772b,Positive
ohz2be8s,c071772b,No impact
x1f8fub6,c071772b,Positive
5omyqtbm,c071772b,No impact
3d0hq8nh,c071772b,Positive
h2rnk37b,c071772b,Negative
angppw95,c071772b,Positive
m076eted,c071772b,No impact
4p1lk2pn,c071772b,Positive
w59k42wr,c071772b,Positive
sx6gkzbb,c071772b,No impact
a5e7uhoi,c071772b,Positive
bl7bmhwh,c071772b,No impact
ag0zpahu,a22f3dfe,Usually
i6nctqoo,a22f3dfe,Sometimes
gyur9wcn,a22f3dfe,Sometimes
wdc4tvk9,a22f3dfe,Sometimes
mc6wiotv,a22f3dfe,Sometimes
c2arc7of,a22f3dfe,Sometimes
kdh7zxyn,a22f3dfe,Usually
ow9325k2,a22f3dfe,Sometimes
xvyy2pzk,a22f3dfe,Usually
5tyq5lbo,a22f3dfe,Sometimes
1pye0vbr,a22f3dfe,Never
o74ftoae,a22f3dfe,Sometimes
c5jdsthx,a22f3dfe,Usually
nydo0p8z,a22f3dfe,Sometimes
i8q5rwim,a22f3dfe,Sometimes
8xr6rx42,a22f3dfe,Sometimes
xfvnk9o2,a22f3dfe,Sometimes
8bkyzy8p,a22f3dfe,Sometimes
l5p4stsm,a22f3dfe,Sometimes
ku8j4vjx,a22f3dfe,Sometimes
s06yp1wz,a22f3dfe,Sometimes
kvbdpgpw,a22f3dfe,Sometimes
a7d5ta4p,a22f3dfe,Sometimes
3hhwwtwe,a22f3dfe,Sometimes
21zhoz6t,a22f3dfe,Sometimes
r08dujg0,a22f3dfe,Sometimes
ynf0h9eh,a22f3dfe,Sometimes
vbz1hb8u,a22f3dfe,Sometimes
mehulcp5,a22f3dfe,Sometimes
sg0rp6pl,a22f3dfe,Sometimes
8q9evj8c,a22f3dfe,Sometimes
lvtq5pbf,a22f3dfe,Sometimes
jp0ans6v,a22f3dfe,Usually
du2khh9d,a22f3dfe,Sometimes
5eeflk53,a22f3dfe,Sometimes
ohz2be8s,a22f3dfe,Sometimes
x1f8fub6,a22f3dfe,Sometimes
5omyqtbm,a22f3dfe,Usually
3d0hq8nh,a22f3dfe,Sometimes
h2rnk37b,a22f3dfe,Never
angppw95,a22f3dfe,Sometimes
m076eted,a22f3dfe,Sometimes
4p1lk2pn,a22f3dfe,Sometimes
w59k42wr,a22f3dfe,Sometimes
sx6gkzbb,a22f3dfe,Sometimes
a5e7uhoi,a22f3dfe,Usually
bl7bmhwh,a22f3dfe,Sometimes
ag0zpahu,8e3b18bb,Positive
i6nctqoo,8e3b18bb,Positive
gyur9wcn,8e3b18bb,Positive
wdc4tvk9,8e3b18bb,Positive
mc6wiotv,8e3b18bb,Positive
c2arc7of,8e3b18bb,Positive
kdh7zxyn,8e3b18bb,Positive
ow9325k2,8e3b18bb,Positive
xvyy2pzk,8e3b18bb,Positive
5tyq5lbo,8e3b18bb,No impact
1pye0vbr,8e3b18bb,Positive
o74ftoae,8e3b18bb,Positive
c5jdsthx,8e3b18bb,Positive
nydo0p8z,8e3b18bb,No impact
i8q5rwim,8e3b18bb,Positive
8xr6rx42,8e3b18bb,No impact
xfvnk9o2,8e3b18bb,Positive
8bkyzy8p,8e3b18bb,Positive
l5p4stsm,8e3b18bb,Positive
ku8j4vjx,8e3b18bb,Positive
s06yp1wz,8e3b18bb,Positive
kvbdpgpw,8e3b18bb,Positive
a7d5ta4p,8e3b18bb,Positive
3hhwwtwe,8e3b18bb,Positive
21zhoz6t,8e3b18bb,Positive
r08dujg0,8e3b18bb,Positive
ynf0h9eh,8e3b18bb,No impact
vbz1hb8u,8e3b18bb,Positive
mehulcp5,8e3b18bb,Positive
sg0rp6pl,8e3b18bb,Positive
8q9evj8c,8e3b18bb,Positive
lvtq5pbf,8e3b18bb,Positive
jp0ans6v,8e3b18bb,Positive
du2khh9d,8e3b18bb,Positive
5eeflk53,8e3b18bb,Positive
ohz2be8s,8e3b18bb,No impact
x1f8fub6,8e3b18bb,Positive
5omyqtbm,8e3b18bb,Positive
3d0hq8nh,8e3b18bb,Positive
h2rnk37b,8e3b18bb,Positive
angppw95,8e3b18bb,Positive
m076eted,8e3b18bb,Positive
4p1lk2pn,8e3b18bb,Positive
w59k42wr,8e3b18bb,Positive
sx6gkzbb,8e3b18bb,Positive
a5e7uhoi,8e3b18bb,Positive
bl7bmhwh,8e3b18bb,No impact
ag0zpahu,fdf83b4d,Self-preparation
i6nctqoo,fdf83b4d,Self-preparation
gyur9wcn,fdf83b4d,Study in group with friends
wdc4tvk9,fdf83b4d,Self-preparation
mc6wiotv,fdf83b4d,Self-preparation
c2arc7of,fdf83b4d,Self-preparation
kdh7zxyn,fdf83b4d,Study in group with friends
ow9325k2,fdf83b4d,Self-preparation
xvyy2pzk,fdf83b4d,Self-preparation
5tyq5lbo,fdf83b4d,Study in group with friends
1pye0vbr,fdf83b4d,Study in group with friends
o74ftoae,fdf83b4d,Study in group with friends
c5jdsthx,fdf83b4d,Study in group with friends
nydo0p8z,fdf83b4d,Self-preparation
i8q5rwim,fdf83b4d,Self-preparation
8xr6rx42,fdf83b4d,Self-preparation
xfvnk9o2,fdf83b4d,Self-preparation
8bkyzy8p,fdf83b4d,Self-preparation
l5p4stsm,fdf83b4d,Self-preparation
ku8j4vjx,fdf83b4d,Self-preparation
s06yp1wz,fdf83b4d,Self-preparation
kvbdpgpw,fdf83b4d,Self-preparation
a7d5ta4p,fdf83b4d,Self-preparation
3hhwwtwe,fdf83b4d,Self-preparation
21zhoz6t,fdf83b4d,Self-preparation
r08dujg0,fdf83b4d,Self-preparation
ynf0h9eh,fdf83b4d,Self-preparation
vbz1hb8u,fdf83b4d,Self-preparation
mehulcp5,fdf83b4d,Self-preparation
sg0rp6pl,fdf83b4d,Self-preparation
8q9evj8c,fdf83b4d,Self-preparation
lvtq5pbf,fdf83b4d,Self-preparation
jp0ans6v,fdf83b4d,Study in group with friends
du2khh9d,fdf83b4d,Study in group with friends
5eeflk53,fdf83b4d,Study in group with friends
ohz2be8s,fdf83b4d,Self-preparation
x1f8fub6,fdf83b4d,Self-preparation
5omyqtbm,fdf83b4d,Study in group with friends
3d0hq8nh,fdf83b4d,Study in group with friends
h2rnk37b,fdf83b4d,Self-preparation
angppw95,fdf83b4d,Self-preparation
m076eted,fdf83b4d,Self-preparation
4p1lk2pn,fdf83b4d,Self-preparation
w59k42wr,fdf83b4d,Study in group with friends
sx6gkzbb,fdf83b4d,Study in group with friends
a5e7uhoi,fdf83b4d,Self-preparation
bl7bmhwh,fdf83b4d,Not prepare
ag0zpahu,a21cbadf,Very good
i6nctqoo,a21cbadf,Good
gyur9wcn,a21cbadf,Good
wdc4tvk9,a21cbadf,Very good
mc6wiotv,a21cbadf,Good
c2arc7of,a21cbadf,Very good
kdh7zxyn,a21cbadf,Good
ow9325k2,a21cbadf,Very good
xvyy2pzk,a21cbadf,Good
5tyq5lbo,a21cbadf,Very good
1pye0vbr,a21cbadf,Very good
o74ftoae,a21cbadf,Good
c5jdsthx,a21cbadf,Good
nydo0p8z,a21cbadf,Good
i8q5rwim,a21cbadf,Good
8xr6rx42,a21cbadf,Good
xfvnk9o2,a21cbadf,Good
8bkyzy8p,a21cbadf,Very good
l5p4stsm,a21cbadf,Good
ku8j4vjx,a21cbadf,Good
s06yp1wz,a21cbadf,Very good
kvbdpgpw,a21cbadf,Excellent
a7d5ta4p,a21cbadf,Excellent
3hhwwtwe,a21cbadf,Very good
21zhoz6t,a21cbadf,Good
r08dujg0,a21cbadf,Excellent
ynf0h9eh,a21cbadf,Good
vbz1hb8u,a21cbadf,Good
mehulcp5,a21cbadf,Good
sg0rp6pl,a21cbadf,Good
8q9evj8c,a21cbadf,Very good
lvtq5pbf,a21cbadf,Good
jp0ans6v,a21cbadf,Good
du2khh9d,a21cbadf,Very good
5eeflk53,a21cbadf,Very good
ohz2be8s,a21cbadf,Very good
x1f8fub6,a21cbadf,Good
5omyqtbm,a21cbadf,Good
3d0hq8nh,a21cbadf,Good
h2rnk37b,a21cbadf,Very good
angppw95,a21cbadf,Very good
m076eted,a21cbadf,Very good
4p1lk2pn,a21cbadf,Very good
w59k42wr,a21cbadf,Good
sx6gkzbb,a21cbadf,Good
a5e7uhoi,a21cbadf,Good
bl7bmhwh,a21cbadf,Neutral
ag0zpahu,81e6f241,From 1 to 3 hours
i6nctqoo,81e6f241,More than 3 hours
gyur9wcn,81e6f241,More than 3 hours
wdc4tvk9,81e6f241,More than 3 hours
mc6wiotv,81e6f241,More than 3 hours
c2arc7of,81e6f241,From 1 to 3 hours
kdh7zxyn,81e6f241,From 1 to 3 hours
ow9325k2,81e6f241,From 1 to 3 hours
xvyy2pzk,81e6f241,More than 3 hours
5tyq5lbo,81e6f241,From 1 to 3 hours
1pye0vbr,81e6f241,More than 3 hours
o74ftoae,81e6f241,From 1 to 3 hours
c5jdsthx,81e6f241,More than 3 hours
nydo0p8z,81e6f241,More than 3 hours
i8q5rwim,81e6f241,Less than 1 hour
8xr6rx42,81e6f241,More than 3 hours
xfvnk9o2,81e6f241,From 1 to 3 hours
8bkyzy8p,81e6f241,From 1 to 3 hours
l5p4stsm,81e6f241,More than 3 hours
ku8j4vjx,81e6f241,From 1 to 3 hours
s06yp1wz,81e6f241,From 1 to 3 hours
kvbdpgpw,81e6f241,More than 3 hours
a7d5ta4p,81e6f241,From 1 to 3 hours
3hhwwtwe,81e6f241,From 1 to 3 hours
21zhoz6t,81e6f241,More than 3 hours
r08dujg0,81e6f241,From 1 to 3 hours
ynf0h9eh,81e6f241,More than 3 hours
vbz1hb8u,81e6f241,From 1 to 3 hours
mehulcp5,81e6f241,From 1 to 3 hours
sg0rp6pl,81e6f241,More than 3 hours
8q9evj8c,81e6f241,More than 3 hours
lvtq5pbf,81e6f241,From 1 to 3 hours
jp0ans6v,81e6f241,More than 3 hours
du2khh9d,81e6f241,Less than 1 hour
5eeflk53,81e6f241,Less than 1 hour
ohz2be8s,81e6f241,More than 3 hours
x1f8fub6,81e6f241,From 1 to 3 hours
5omyqtbm,81e6f241,More than 3 hours
3d0hq8nh,81e6f241,More than 3 hours
h2rnk37b,81e6f241,From 1 to 3 hours
angppw95,81e6f241,From 1 to 3 hours
m076eted,81e6f241,More than 3 hours
4p1lk2pn,81e6f241,More than 3 hours
w59k42wr,81e6f241,More than 3 hours
sx6gkzbb,81e6f241,More than 3 hours
a5e7uhoi,81e6f241,From 1 to 3 hours
bl7bmhwh,81e6f241,More than 3 hours
ag0zpahu,ff09f980,Yes
i6nctqoo,ff09f980,Yes
gyur9wcn,ff09f980,Yes
wdc4tvk9,ff09f980,Yes
mc6wiotv,ff09f980,Yes
c2arc7of,ff09f980,Yes
kdh7zxyn,ff09f980,Yes
ow9325k2,ff09f980,Yes
xvyy2pzk,ff09f980,Yes
5tyq5lbo,ff09f980,Yes
1pye0vbr,ff09f980,Yes
o74ftoae,ff09f980,Yes
c5jdsthx,ff09f980,Yes
nydo0p8z,ff09f980,Yes
i8q5rwim,ff09f980,Yes
8xr6rx42,ff09f980,Yes
xfvnk9o2,ff09f980,Yes
8bkyzy8p,ff09f980,Yes
l5p4stsm,ff09f980,No
ku8j4vjx,ff09f980,Yes
s06yp1wz,ff09f980,No
kvbdpgpw,ff09f980,Yes
a7d5ta4p,ff09f980,Yes
3hhwwtwe,ff09f980,Yes
21zhoz6t,ff09f980,Yes
r08dujg0,ff09f980,No
ynf0h9eh,ff09f980,Yes
vbz1hb8u,ff09f980,Yes
mehulcp5,ff09f980,Yes
sg0rp6pl,ff09f980,Yes
8q9evj8c,ff09f980,No
lvtq5pbf,ff09f980,Yes
jp0ans6v,ff09f980,Yes
du2khh9d,ff09f980,Yes
5eeflk53,ff09f980,Yes
ohz2be8s,ff09f980,No
x1f8fub6,ff09f980,No
5omyqtbm,ff09f980,Yes
3d0hq8nh,ff09f980,Yes
h2rnk37b,ff09f980,Yes
angppw95,ff09f980,Yes
m076eted,ff09f980,Yes
4p1lk2pn,ff09f980,Yes
w59k42wr,ff09f980,Yes
sx6gkzbb,ff09f980,Yes
a5e7uhoi,ff09f980,Yes
bl7bmhwh,ff09f980,Yes
ag0zpahu,1c47adbb,Yes
i6nctqoo,1c47adbb,Yes
gyur9wcn,1c47adbb,Yes
wdc4tvk9,1c47adbb,Yes
mc6wiotv,1c47adbb,Yes
c2arc7of,1c47adbb,Yes
kdh7zxyn,1c47adbb,Yes
ow9325k2,1c47adbb,Yes
xvyy2pzk,1c47adbb,No
5tyq5lbo,1c47adbb,Yes
1pye0vbr,1c47adbb,No
o74ftoae,1c47adbb,Yes
c5jdsthx,1c47adbb,Yes
nydo0p8z,1c47adbb,No
i8q5rwim,1c47adbb,Yes
8xr6rx42,1c47adbb,No
xfvnk9o2,1c47adbb,Yes
8bkyzy8p,1c47adbb,Yes
