Ax Value,Column Header,Cell Value
6f89d67f,bba13758,Useful
ecdb8404,bba13758,Neutral
bfdcaba4,c69addaf,Yes
e9fba5a7,c69addaf,Yes
98cc0fdb,c69addaf,No
23fdcb4a,c69addaf,Yes
c79fc1b9,c69addaf,No
2230aad8,c69addaf,Yes
0ab6e7b9,c69addaf,Yes
bafddefb,c69addaf,Yes
efe8f68a,c69addaf,Yes
e4e62737,c69addaf,No
e2b67149,c69addaf,Yes
feff967e,c69addaf,Yes
b6b100aa,c69addaf,Yes
fbbb7ddc,c69addaf,Yes
2f82faa7,c69addaf,Yes
8cff71af,c69addaf,Yes
1dade73e,c69addaf,Yes
bbedf160,c69addaf,Yes
dcac1c19,c69addaf,Yes
510ad75d,c69addaf,Yes
d6e41cbc,c69addaf,Yes
36e7d7bd,c69addaf,Yes
fe3b0cdf,c69addaf,Yes
41ec9ca1,c69addaf,Yes
b5ad97f9,c69addaf,Yes
4f5efc79,c69addaf,Yes
ab1d9e26,c69addaf,Yes
48ff37ec,c69addaf,Yes
47ccfe97,c69addaf,Yes
f45c3baf,c69addaf,Yes
fa93c72d,c69addaf,Yes
4f1ed8ef,c69addaf,Yes
5bebccde,c69addaf,Yes
c5d7fbcf,c69addaf,Yes
5ddbee1d,c69addaf,Yes
9b52d2a2,c69addaf,Yes
bb9cf771,c69addaf,No
b7c6bb38,c69addaf,Yes
2ccb7075,c69addaf,Yes
dc323b52,c69addaf,Yes
79ed56ea,c69addaf,Yes
de0c4f72,c69addaf,No
ad24ed52,c69addaf,Yes
4aa55713,c69addaf,No
2ad2d1b3,c69addaf,Yes
f3cd7ac7,c69addaf,Yes
e1eac1a6,c69addaf,Yes
c4bd9c8e,c69addaf,Yes
fecb7672,c69addaf,Yes
6f89d67f,c69addaf,Yes
ecdb8404,c69addaf,Yes
bfdcaba4,da98af4c,Moderate
e9fba5a7,da98af4c,Moderate
98cc0fdb,da98af4c,Moderate
23fdcb4a,da98af4c,Moderate
c79fc1b9,da98af4c,Moderate
2230aad8,da98af4c,Moderate
0ab6e7b9,da98af4c,Moderate
bafddefb,da98af4c,Moderate
efe8f68a,da98af4c,Moderate
e4e62737,da98af4c,Moderate
e2b67149,da98af4c,Moderate
feff967e,da98af4c,Good
b6b100aa,da98af4c,Moderate
fbbb7ddc,da98af4c,Moderate
2f82faa7,da98af4c,Moderate
8cff71af,da98af4c,Moderate
1dade73e,da98af4c,Moderate
bbedf160,da98af4c,Good
dcac1c19,da98af4c,Good
510ad75d,da98af4c,Moderate
d6e41cbc,da98af4c,Moderate
36e7d7bd,da98af4c,Moderate
fe3b0cdf,da98af4c,Good
41ec9ca1,da98af4c,Good
b5ad97f9,da98af4c,Moderate
4f5efc79,da98af4c,Moderate
ab1d9e26,da98af4c,Moderate
48ff37ec,da98af4c,Moderate
47ccfe97,da98af4c,Good
f45c3baf,da98af4c,Moderate
fa93c72d,da98af4c,Moderate
4f1ed8ef,da98af4c,Moderate
5bebccde,da98af4c,Moderate
c5d7fbcf,da98af4c,Moderate
5ddbee1d,da98af4c,Moderate
9b52d2a2,da98af4c,Moderate
bb9cf771,da98af4c,Moderate
b7c6bb38,da98af4c,Moderate
2ccb7075,da98af4c,Good
dc323b52,da98af4c,Good
79ed56ea,da98af4c,Moderate
de0c4f72,da98af4c,Moderate
ad24ed52,da98af4c,Good
4aa55713,da98af4c,Good
2ad2d1b3,da98af4c,Moderate
f3cd7ac7,da98af4c,Moderate
e1eac1a6,da98af4c,Good
c4bd9c8e,da98af4c,Good
fecb7672,da98af4c,Moderate
6f89d67f,da98af4c,Moderate
ecdb8404,da98af4c,Good
bfdcaba4,b1a0fde2,Moderate
e9fba5a7,b1a0fde2,Moderate
98cc0fdb,b1a0fde2,High
23fdcb4a,b1a0fde2,Moderate
c79fc1b9,b1a0fde2,High
2230aad8,b1a0fde2,Moderate
0ab6e7b9,b1a0fde2,Moderate
bafddefb,b1a0fde2,Moderate
efe8f68a,b1a0fde2,Moderate
e4e62737,b1a0fde2,Low
e2b67149,b1a0fde2,Moderate
feff967e,b1a0fde2,Moderate
b6b100aa,b1a0fde2,High
fbbb7ddc,b1a0fde2,Moderate
2f82faa7,b1a0fde2,Moderate
8cff71af,b1a0fde2,Moderate
1dade73e,b1a0fde2,Moderate
bbedf160,b1a0fde2,Moderate
dcac1c19,b1a0fde2,Moderate
510ad75d,b1a0fde2,Low
d6e41cbc,b1a0fde2,Moderate
36e7d7bd,b1a0fde2,Moderate
fe3b0cdf,b1a0fde2,Moderate
41ec9ca1,b1a0fde2,Moderate
b5ad97f9,b1a0fde2,High
4f5efc79,b1a0fde2,Moderate
ab1d9e26,b1a0fde2,Moderate
48ff37ec,b1a0fde2,Moderate
47ccfe97,b1a0fde2,High
f45c3baf,b1a0fde2,Moderate
fa93c72d,b1a0fde2,Moderate
4f1ed8ef,b1a0fde2,Moderate
5bebccde,b1a0fde2,Moderate
c5d7fbcf,b1a0fde2,Moderate
5ddbee1d,b1a0fde2,High
9b52d2a2,b1a0fde2,High
bb9cf771,b1a0fde2,High
b7c6bb38,b1a0fde2,Moderate
2ccb7075,b1a0fde2,Moderate
dc323b52,b1a0fde2,Moderate
79ed56ea,b1a0fde2,Moderate
de0c4f72,b1a0fde2,Moderate
ad24ed52,b1a0fde2,High
4aa55713,b1a0fde2,High
2ad2d1b3,b1a0fde2,Moderate
f3cd7ac7,b1a0fde2,Moderate
e1eac1a6,b1a0fde2,Moderate
c4bd9c8e,b1a0fde2,Moderate
fecb7672,b1a0fde2,Moderate
6f89d67f,b1a0fde2,High
ecdb8404,b1a0fde2,Moderate
bfdcaba4,93383b66,Yes
e9fba5a7,93383b66,Yes
98cc0fdb,93383b66,No
23fdcb4a,93383b66,Yes
c79fc1b9,93383b66,Yes
2230aad8,93383b66,Yes
0ab6e7b9,93383b66,Yes
bafddefb,93383b66,Yes
efe8f68a,93383b66,Yes
e4e62737,93383b66,Yes
e2b67149,93383b66,Yes
feff967e,93383b66,Yes
b6b100aa,93383b66,No
fbbb7ddc,93383b66,Yes
2f82faa7,93383b66,Yes
8cff71af,93383b66,Yes
1dade73e,93383b66,Yes
bbedf160,93383b66,Yes
dcac1c19,93383b66,Yes
510ad75d,93383b66,No
d6e41cbc,93383b66,Yes
36e7d7bd,93383b66,Yes
fe3b0cdf,93383b66,Yes
41ec9ca1,93383b66,Yes
b5ad97f9,93383b66,Yes
4f5efc79,93383b66,Yes
ab1d9e26,93383b66,Yes
48ff37ec,93383b66,Yes
47ccfe97,93383b66,Yes
f45c3baf,93383b66,Yes
fa93c72d,93383b66,No
4f1ed8ef,93383b66,Yes
5bebccde,93383b66,Yes
c5d7fbcf,93383b66,Yes
5ddbee1d,93383b66,Yes
9b52d2a2,93383b66,Yes
bb9cf771,93383b66,No
b7c6bb38,93383b66,No
2ccb7075,93383b66,Yes
dc323b52,93383b66,Yes
79ed56ea,93383b66,Yes
de0c4f72,93383b66,Yes
ad24ed52,93383b66,Yes
4aa55713,93383b66,Yes
2ad2d1b3,93383b66,No
f3cd7ac7,93383b66,No
e1eac1a6,93383b66,Yes
c4bd9c8e,93383b66,Yes
fecb7672,93383b66,Yes
6f89d67f,93383b66,No
ecdb8404,93383b66,No
bfdcaba4,6db2fafe,Yes
e9fba5a7,6db2fafe,Yes
98cc0fdb,6db2fafe,No
23fdcb4a,6db2fafe,No
c79fc1b9,6db2fafe,Yes
2230aad8,6db2fafe,Yes
0ab6e7b9,6db2fafe,Yes
bafddefb,6db2fafe,Yes
efe8f68a,6db2fafe,Yes
e4e62737,6db2fafe,Yes
e2b67149,6db2fafe,Yes
feff967e,6db2fafe,Yes
b6b100aa,6db2fafe,No
fbbb7ddc,6db2fafe,Yes
2f82faa7,6db2fafe,Yes
8cff71af,6db2fafe,No
1dade73e,6db2fafe,Yes
bbedf160,6db2fafe,No
dcac1c19,6db2fafe,Yes
510ad75d,6db2fafe,Yes
d6e41cbc,6db2fafe,Yes
36e7d7bd,6db2fafe,No
fe3b0cdf,6db2fafe,No
41ec9ca1,6db2fafe,Yes
b5ad97f9,6db2fafe,No
4f5efc79,6db2fafe,Yes
ab1d9e26,6db2fafe,Yes
48ff37ec,6db2fafe,No
47ccfe97,6db2fafe,Yes
f45c3baf,6db2fafe,No
fa93c72d,6db2fafe,No
4f1ed8ef,6db2fafe,No
5bebccde,6db2fafe,Yes
c5d7fbcf,6db2fafe,No
5ddbee1d,6db2fafe,Yes
9b52d2a2,6db2fafe,Yes
bb9cf771,6db2fafe,No
b7c6bb38,6db2fafe,Yes
2ccb7075,6db2fafe,Yes
dc323b52,6db2fafe,Yes
79ed56ea,6db2fafe,Yes
de0c4f72,6db2fafe,No
ad24ed52,6db2fafe,Yes
4aa55713,6db2fafe,Yes
2ad2d1b3,6db2fafe,No
f3cd7ac7,6db2fafe,No
e1eac1a6,6db2fafe,No
c4bd9c8e,6db2fafe,No
fecb7672,6db2fafe,Yes
6f89d67f,6db2fafe,Yes
ecdb8404,6db2fafe,Yes
bfdcaba4,305b944b,Average
e9fba5a7,305b944b,Average
98cc0fdb,305b944b,Good
23fdcb4a,305b944b,Good
c79fc1b9,305b944b,Good
2230aad8,305b944b,Good
0ab6e7b9,305b944b,Good
bafddefb,305b944b,Good
efe8f68a,305b944b,Good
e4e62737,305b944b,Average
e2b67149,305b944b,Good
feff967e,305b944b,Good
b6b100aa,305b944b,Average
fbbb7ddc,305b944b,Good
2f82faa7,305b944b,Good
8cff71af,305b944b,Average
1dade73e,305b944b,Good
bbedf160,305b944b,Good
dcac1c19,305b944b,Good
510ad75d,305b944b,Average
d6e41cbc,305b944b,Good
36e7d7bd,305b944b,Good
fe3b0cdf,305b944b,Good
41ec9ca1,305b944b,Good
b5ad97f9,305b944b,Average
4f5efc79,305b944b,Good
ab1d9e26,305b944b,Good
48ff37ec,305b944b,Good
47ccfe97,305b944b,Good
f45c3baf,305b944b,Good
fa93c72d,305b944b,Good
4f1ed8ef,305b944b,Good
5bebccde,305b944b,Average
c5d7fbcf,305b944b,Average
5ddbee1d,305b944b,Good
9b52d2a2,305b944b,Good
bb9cf771,305b944b,Average
b7c6bb38,305b944b,Good
2ccb7075,305b944b,Good
dc323b52,305b944b,Average
79ed56ea,305b944b,Good
de0c4f72,305b944b,Average
ad24ed52,305b944b,Average
4aa55713,305b944b,Good
2ad2d1b3,305b944b,Good
f3cd7ac7,305b944b,Good
e1eac1a6,305b944b,Good
c4bd9c8e,305b944b,Good
fecb7672,305b944b,Good
6f89d67f,305b944b,Good
ecdb8404,305b944b,Good
bfdcaba4,55ac0acf,Bad
e9fba5a7,55ac0acf,Average
98cc0fdb,55ac0acf,Good
23fdcb4a,55ac0acf,Good
c79fc1b9,55ac0acf,Good
2230aad8,55ac0acf,Average
0ab6e7b9,55ac0acf,Good
bafddefb,55ac0acf,Average
efe8f68a,55ac0acf,Good
e4e62737,55ac0acf,Average
e2b67149,55ac0acf,Average
feff967e,55ac0acf,Good
b6b100aa,55ac0acf,Good
fbbb7ddc,55ac0acf,Good
2f82faa7,55ac0acf,Average
8cff71af,55ac0acf,Average
1dade73e,55ac0acf,Good
bbedf160,55ac0acf,Good
dcac1c19,55ac0acf,Average
510ad75d,55ac0acf,Average
d6e41cbc,55ac0acf,Average
36e7d7bd,55ac0acf,Good
fe3b0cdf,55ac0acf,Good
41ec9ca1,55ac0acf,Good
b5ad97f9,55ac0acf,Good
4f5efc79,55ac0acf,Average
ab1d9e26,55ac0acf,Average
48ff37ec,55ac0acf,Good
47ccfe97,55ac0acf,Good
f45c3baf,55ac0acf,Average
fa93c72d,55ac0acf,Average
4f1ed8ef,55ac0acf,Average
5bebccde,55ac0acf,Average
c5d7fbcf,55ac0acf,Average
5ddbee1d,55ac0acf,Good
9b52d2a2,55ac0acf,Good
bb9cf771,55ac0acf,Bad
b7c6bb38,55ac0acf,Average
2ccb7075,55ac0acf,Good
dc323b52,55ac0acf,Average
79ed56ea,55ac0acf,Average
de0c4f72,55ac0acf,Average
ad24ed52,55ac0acf,Good
4aa55713,55ac0acf,Good
2ad2d1b3,55ac0acf,Average
f3cd7ac7,55ac0acf,Good
e1eac1a6,55ac0acf,Good
c4bd9c8e,55ac0acf,Good
fecb7672,55ac0acf,Average
6f89d67f,55ac0acf,Good
ecdb8404,55ac0acf,Average
bfdcaba4,0dbc6d8c,Average
e9fba5a7,0dbc6d8c,Average
98cc0fdb,0dbc6d8c,Good
23fdcb4a,0dbc6d8c,Average
c79fc1b9,0dbc6d8c,Good
2230aad8,0dbc6d8c,Average
0ab6e7b9,0dbc6d8c,Good
bafddefb,0dbc6d8c,Average
efe8f68a,0dbc6d8c,Average
e4e62737,0dbc6d8c,Bad
e2b67149,0dbc6d8c,Average
feff967e,0dbc6d8c,Good
b6b100aa,0dbc6d8c,Good
fbbb7ddc,0dbc6d8c,Average
2f82faa7,0dbc6d8c,Average
8cff71af,0dbc6d8c,Average
1dade73e,0dbc6d8c,Good
bbedf160,0dbc6d8c,Good
dcac1c19,0dbc6d8c,Good
510ad75d,0dbc6d8c,Average
d6e41cbc,0dbc6d8c,Average
36e7d7bd,0dbc6d8c,Good
fe3b0cdf,0dbc6d8c,Average
41ec9ca1,0dbc6d8c,Good
b5ad97f9,0dbc6d8c,Average
4f5efc79,0dbc6d8c,Average
ab1d9e26,0dbc6d8c,Average
48ff37ec,0dbc6d8c,Good
47ccfe97,0dbc6d8c,Good
f45c3baf,0dbc6d8c,Average
fa93c72d,0dbc6d8c,Average
4f1ed8ef,0dbc6d8c,Average
5bebccde,0dbc6d8c,Good
c5d7fbcf,0dbc6d8c,Good
5ddbee1d,0dbc6d8c,Good
9b52d2a2,0dbc6d8c,Average
bb9cf771,0dbc6d8c,Bad
b7c6bb38,0dbc6d8c,Good
2ccb7075,0dbc6d8c,Good
dc323b52,0dbc6d8c,Average
79ed56ea,0dbc6d8c,Good
de0c4f72,0dbc6d8c,Good
ad24ed52,0dbc6d8c,Good
4aa55713,0dbc6d8c,Good
2ad2d1b3,0dbc6d8c,Average
f3cd7ac7,0dbc6d8c,Good
e1eac1a6,0dbc6d8c,Average
c4bd9c8e,0dbc6d8c,Average
fecb7672,0dbc6d8c,Average
6f89d67f,0dbc6d8c,Average
ecdb8404,0dbc6d8c,Average
bfdcaba4,c69c2a0c,No
e9fba5a7,c69c2a0c,No
98cc0fdb,c69c2a0c,Yes
23fdcb4a,c69c2a0c,No
c79fc1b9,c69c2a0c,Yes
2230aad8,c69c2a0c,No
0ab6e7b9,c69c2a0c,Yes
bafddefb,c69c2a0c,Yes
efe8f68a,c69c2a0c,No
e4e62737,c69c2a0c,No
e2b67149,c69c2a0c,No
feff967e,c69c2a0c,Yes
b6b100aa,c69c2a0c,No
fbbb7ddc,c69c2a0c,Yes
2f82faa7,c69c2a0c,Yes
8cff71af,c69c2a0c,No
1dade73e,c69c2a0c,Yes
bbedf160,c69c2a0c,Yes
dcac1c19,c69c2a0c,No
510ad75d,c69c2a0c,No
d6e41cbc,c69c2a0c,Yes
36e7d7bd,c69c2a0c,Yes
fe3b0cdf,c69c2a0c,Yes
41ec9ca1,c69c2a0c,Yes
b5ad97f9,c69c2a0c,No
4f5efc79,c69c2a0c,No
ab1d9e26,c69c2a0c,Yes
48ff37ec,c69c2a0c,Yes
47ccfe97,c69c2a0c,Yes
f45c3baf,c69c2a0c,Yes
fa93c72d,c69c2a0c,No
4f1ed8ef,c69c2a0c,No
5bebccde,c69c2a0c,Yes
c5d7fbcf,c69c2a0c,Yes
5ddbee1d,c69c2a0c,Yes
9b52d2a2,c69c2a0c,Yes
bb9cf771,c69c2a0c,No
b7c6bb38,c69c2a0c,Yes
2ccb7075,c69c2a0c,Yes
dc323b52,c69c2a0c,Yes
79ed56ea,c69c2a0c,Yes
de0c4f72,c69c2a0c,Yes
ad24ed52,c69c2a0c,Yes
4aa55713,c69c2a0c,Yes
2ad2d1b3,c69c2a0c,No
f3cd7ac7,c69c2a0c,Yes
e1eac1a6,c69c2a0c,Yes
c4bd9c8e,c69c2a0c,Yes
fecb7672,c69c2a0c,Yes
6f89d67f,c69c2a0c,Yes
ecdb8404,c69c2a0c,Yes
bfdcaba4,4ae8f4d4,No
e9fba5a7,4ae8f4d4,No
98cc0fdb,4ae8f4d4,Yes
23fdcb4a,4ae8f4d4,Yes
c79fc1b9,4ae8f4d4,Yes
2230aad8,4ae8f4d4,No
0ab6e7b9,4ae8f4d4,Yes
bafddefb,4ae8f4d4,Yes
efe8f68a,4ae8f4d4,Yes
e4e62737,4ae8f4d4,Yes
e2b67149,4ae8f4d4,Yes
feff967e,4ae8f4d4,Yes
b6b100aa,4ae8f4d4,Yes
fbbb7ddc,4ae8f4d4,Yes
2f82faa7,4ae8f4d4,Yes
8cff71af,4ae8f4d4,No
1dade73e,4ae8f4d4,Yes
bbedf160,4ae8f4d4,Yes
dcac1c19,4ae8f4d4,Yes
510ad75d,4ae8f4d4,No
d6e41cbc,4ae8f4d4,Yes
36e7d7bd,4ae8f4d4,Yes
fe3b0cdf,4ae8f4d4,Yes
41ec9ca1,4ae8f4d4,Yes
b5ad97f9,4ae8f4d4,Yes
4f5efc79,4ae8f4d4,No
ab1d9e26,4ae8f4d4,Yes
48ff37ec,4ae8f4d4,Yes
47ccfe97,4ae8f4d4,Yes
f45c3baf,4ae8f4d4,Yes
fa93c72d,4ae8f4d4,Yes
4f1ed8ef,4ae8f4d4,Yes
5bebccde,4ae8f4d4,Yes
c5d7fbcf,4ae8f4d4,Yes
5ddbee1d,4ae8f4d4,Yes
9b52d2a2,4ae8f4d4,Yes
bb9cf771,4ae8f4d4,Yes
b7c6bb38,4ae8f4d4,No
2ccb7075,4ae8f4d4,Yes
dc323b52,4ae8f4d4,Yes
79ed56ea,4ae8f4d4,Yes
de0c4f72,4ae8f4d4,Yes
ad24ed52,4ae8f4d4,Yes
4aa55713,4ae8f4d4,Yes
2ad2d1b3,4ae8f4d4,Yes
f3cd7ac7,4ae8f4d4,Yes
e1eac1a6,4ae8f4d4,Yes
c4bd9c8e,4ae8f4d4,Yes
fecb7672,4ae8f4d4,Yes
6f89d67f,4ae8f4d4,Yes
ecdb8404,4ae8f4d4,Yes
bfdcaba4,cca3dfc1,Moderate
e9fba5a7,cca3dfc1,Low
98cc0fdb,cca3dfc1,Moderate
23fdcb4a,cca3dfc1,Moderate
c79fc1b9,cca3dfc1,High
2230aad8,cca3dfc1,High
0ab6e7b9,cca3dfc1,Moderate
bafddefb,cca3dfc1,High
efe8f68a,cca3dfc1,High
e4e62737,cca3dfc1,High
e2b67149,cca3dfc1,Moderate
feff967e,cca3dfc1,High
b6b100aa,cca3dfc1,High
fbbb7ddc,cca3dfc1,High
2f82faa7,cca3dfc1,High
8cff71af,cca3dfc1,Moderate
1dade73e,cca3dfc1,High
bbedf160,cca3dfc1,High
dcac1c19,cca3dfc1,Moderate
510ad75d,cca3dfc1,Moderate
d6e41cbc,cca3dfc1,High
36e7d7bd,cca3dfc1,Moderate
fe3b0cdf,cca3dfc1,High
41ec9ca1,cca3dfc1,High
b5ad97f9,cca3dfc1,High
4f5efc79,cca3dfc1,Moderate
ab1d9e26,cca3dfc1,High
48ff37ec,cca3dfc1,High
47ccfe97,cca3dfc1,High
f45c3baf,cca3dfc1,High
fa93c72d,cca3dfc1,High
4f1ed8ef,cca3dfc1,High
5bebccde,cca3dfc1,Moderate
c5d7fbcf,cca3dfc1,High
5ddbee1d,cca3dfc1,High
9b52d2a2,cca3dfc1,High
bb9cf771,cca3dfc1,Moderate
b7c6bb38,cca3dfc1,High
2ccb7075,cca3dfc1,High
dc323b52,cca3dfc1,Moderate
79ed56ea,cca3dfc1,High
de0c4f72,cca3dfc1,High
ad24ed52,cca3dfc1,High
4aa55713,cca3dfc1,High
2ad2d1b3,cca3dfc1,Moderate
f3cd7ac7,cca3dfc1,Moderate
e1eac1a6,cca3dfc1,High
c4bd9c8e,cca3dfc1,High
fecb7672,cca3dfc1,High
6f89d67f,cca3dfc1,High
ecdb8404,cca3dfc1,Moderate
bfdcaba4,32afe6ec,Sometimes
e9fba5a7,32afe6ec,Sometimes
98cc0fdb,32afe6ec,Sometimes
23fdcb4a,32afe6ec,Sometimes
c79fc1b9,32afe6ec,Usually
2230aad8,32afe6ec,Usually
0ab6e7b9,32afe6ec,Sometimes
bafddefb,32afe6ec,Sometimes
efe8f68a,32afe6ec,Usually
e4e62737,32afe6ec,Never
e2b67149,32afe6ec,Sometimes
feff967e,32afe6ec,Usually
b6b100aa,32afe6ec,Usually
fbbb7ddc,32afe6ec,Usually
2f82faa7,32afe6ec,Sometimes
8cff71af,32afe6ec,Sometimes
1dade73e,32afe6ec,Sometimes
bbedf160,32afe6ec,Sometimes
dcac1c19,32afe6ec,Never
510ad75d,32afe6ec,Sometimes
d6e41cbc,32afe6ec,Sometimes
36e7d7bd,32afe6ec,Sometimes
fe3b0cdf,32afe6ec,Sometimes
41ec9ca1,32afe6ec,Sometimes
b5ad97f9,32afe6ec,Sometimes
4f5efc79,32afe6ec,Sometimes
ab1d9e26,32afe6ec,Usually
48ff37ec,32afe6ec,Usually
47ccfe97,32afe6ec,Sometimes
f45c3baf,32afe6ec,Sometimes
fa93c72d,32afe6ec,Sometimes
4f1ed8ef,32afe6ec,Sometimes
5bebccde,32afe6ec,Sometimes
c5d7fbcf,32afe6ec,Sometimes
5ddbee1d,32afe6ec,Never
9b52d2a2,32afe6ec,Sometimes
bb9cf771,32afe6ec,Sometimes
b7c6bb38,32afe6ec,Sometimes
2ccb7075,32afe6ec,Sometimes
dc323b52,32afe6ec,Sometimes
79ed56ea,32afe6ec,Usually
de0c4f72,32afe6ec,Sometimes
ad24ed52,32afe6ec,Usually
4aa55713,32afe6ec,Sometimes
2ad2d1b3,32afe6ec,Sometimes
f3cd7ac7,32afe6ec,Sometimes
e1eac1a6,32afe6ec,Sometimes
c4bd9c8e,32afe6ec,Sometimes
fecb7672,32afe6ec,Sometimes
6f89d67f,32afe6ec,Usually
ecdb8404,32afe6ec,Sometimes
bfdcaba4,cce351ed,No
e9fba5a7,cce351ed,No
98cc0fdb,cce351ed,No
23fdcb4a,cce351ed,Yes
c79fc1b9,cce351ed,Yes
2230aad8,cce351ed,Yes
0ab6e7b9,cce351ed,Yes
bafddefb,cce351ed,Yes
efe8f68a,cce351ed,Yes
e4e62737,cce351ed,No
e2b67149,cce351ed,Yes
feff967e,cce351ed,Yes
b6b100aa,cce351ed,Yes
fbbb7ddc,cce351ed,Yes
2f82faa7,cce351ed,Yes
8cff71af,cce351ed,Yes
1dade73e,cce351ed,Yes
bbedf160,cce351ed,Yes
dcac1c19,cce351ed,No
510ad75d,cce351ed,No
d6e41cbc,cce351ed,Yes
36e7d7bd,cce351ed,Yes
fe3b0cdf,cce351ed,Yes
41ec9ca1,cce351ed,Yes
b5ad97f9,cce351ed,No
4f5efc79,cce351ed,Yes
ab1d9e26,cce351ed,Yes
48ff37ec,cce351ed,Yes
47ccfe97,cce351ed,Yes
f45c3baf,cce351ed,Yes
fa93c72d,cce351ed,No
4f1ed8ef,cce351ed,No
5bebccde,cce351ed,Yes
c5d7fbcf,cce351ed,Yes
5ddbee1d,cce351ed,No
9b52d2a2,cce351ed,Yes
bb9cf771,cce351ed,Yes
b7c6bb38,cce351ed,Yes
2ccb7075,cce351ed,Yes
dc323b52,cce351ed,Yes
79ed56ea,cce351ed,Yes
de0c4f72,cce351ed,Yes
ad24ed52,cce351ed,Yes
4aa55713,cce351ed,Yes
2ad2d1b3,cce351ed,Yes
f3cd7ac7,cce351ed,Yes
e1eac1a6,cce351ed,Yes
c4bd9c8e,cce351ed,Yes
fecb7672,cce351ed,No
6f89d67f,cce351ed,Yes
ecdb8404,cce351ed,No
bfdcaba4,7ae820bc,No
e9fba5a7,7ae820bc,Yes
98cc0fdb,7ae820bc,Yes
23fdcb4a,7ae820bc,No
c79fc1b9,7ae820bc,Yes
2230aad8,7ae820bc,Yes
0ab6e7b9,7ae820bc,Yes
bafddefb,7ae820bc,Yes
efe8f68a,7ae820bc,Yes
e4e62737,7ae820bc,No
e2b67149,7ae820bc,Yes
feff967e,7ae820bc,Yes
b6b100aa,7ae820bc,Yes
fbbb7ddc,7ae820bc,Yes
2f82faa7,7ae820bc,No
8cff71af,7ae820bc,No
1dade73e,7ae820bc,Yes
bbedf160,7ae820bc,Yes
dcac1c19,7ae820bc,No
510ad75d,7ae820bc,Yes
d6e41cbc,7ae820bc,Yes
36e7d7bd,7ae820bc,Yes
fe3b0cdf,7ae820bc,Yes
41ec9ca1,7ae820bc,No
b5ad97f9,7ae820bc,No
4f5efc79,7ae820bc,No
ab1d9e26,7ae820bc,Yes
48ff37ec,7ae820bc,Yes
47ccfe97,7ae820bc,Yes
f45c3baf,7ae820bc,Yes
fa93c72d,7ae820bc,Yes
4f1ed8ef,7ae820bc,No
5bebccde,7ae820bc,Yes
c5d7fbcf,7ae820bc,Yes
5ddbee1d,7ae820bc,No
9b52d2a2,7ae820bc,Yes
bb9cf771,7ae820bc,No
b7c6bb38,7ae820bc,No
2ccb7075,7ae820bc,Yes
dc323b52,7ae820bc,Yes
79ed56ea,7ae820bc,Yes
de0c4f72,7ae820bc,No
ad24ed52,7ae820bc,Yes
4aa55713,7ae820bc,Yes
2ad2d1b3,7ae820bc,Yes
f3cd7ac7,7ae820bc,No
e1eac1a6,7ae820bc,Yes
c4bd9c8e,7ae820bc,Yes
fecb7672,7ae820bc,No
6f89d67f,7ae820bc,Yes
ecdb8404,7ae820bc,No
bfdcaba4,452d871d,Always
e9fba5a7,452d871d,Sometimes
98cc0fdb,452d871d,Always
23fdcb4a,452d871d,Sometimes
c79fc1b9,452d871d,Always
2230aad8,452d871d,Always
0ab6e7b9,452d871d,Always
bafddefb,452d871d,Always
efe8f68a,452d871d,Always
e4e62737,452d871d,Always
e2b67149,452d871d,Always
feff967e,452d871d,Always
b6b100aa,452d871d,Always
fbbb7ddc,452d871d,Always
2f82faa7,452d871d,Always
8cff71af,452d871d,Always
1dade73e,452d871d,Always
bbedf160,452d871d,Always
dcac1c19,452d871d,Always
510ad75d,452d871d,Always
d6e41cbc,452d871d,Sometimes
36e7d7bd,452d871d,Always
fe3b0cdf,452d871d,Sometimes
41ec9ca1,452d871d,Always
b5ad97f9,452d871d,Sometimes
4f5efc79,452d871d,Always
ab1d9e26,452d871d,Sometimes
48ff37ec,452d871d,Always
47ccfe97,452d871d,Sometimes
f45c3baf,452d871d,Always
fa93c72d,452d871d,Always
4f1ed8ef,452d871d,Always
5bebccde,452d871d,Always
c5d7fbcf,452d871d,Sometimes
5ddbee1d,452d871d,Always
9b52d2a2,452d871d,Always
bb9cf771,452d871d,Always
b7c6bb38,452d871d,Always
2ccb7075,452d871d,Sometimes
dc323b52,452d871d,Sometimes
79ed56ea,452d871d,Always
de0c4f72,452d871d,Always
ad24ed52,452d871d,Always
4aa55713,452d871d,Always
2ad2d1b3,452d871d,Always
f3cd7ac7,452d871d,Always
e1eac1a6,452d871d,Always
c4bd9c8e,452d871d,Sometimes
fecb7672,452d871d,Always
6f89d67f,452d871d,Always
ecdb8404,452d871d,Always
bfdcaba4,8cee1ded,Yes
e9fba5a7,8cee1ded,No
98cc0fdb,8cee1ded,Yes
23fdcb4a,8cee1ded,Yes
c79fc1b9,8cee1ded,No
2230aad8,8cee1ded,Yes
0ab6e7b9,8cee1ded,Yes
bafddefb,8cee1ded,Yes
efe8f68a,8cee1ded,No
e4e62737,8cee1ded,No
e2b67149,8cee1ded,No
feff967e,8cee1ded,Yes
b6b100aa,8cee1ded,Yes
fbbb7ddc,8cee1ded,Yes
2f82faa7,8cee1ded,Yes
8cff71af,8cee1ded,Yes
1dade73e,8cee1ded,Yes
bbedf160,8cee1ded,Yes
